PROG_NO,PROG_NAME,SEM,MAJOR ,MAJOR_NAME,COURSE_NO,COURSE_NAME,NAME OF BOS,CREDIT,VERTICAL_NO
,B.Sc. (Bioanalytical Sciences),1,,OE,,Microbes at Work,B.Sc. (Microbiology) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,Model Organisms in Biology,B.Sc. (Life Science ) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,IPR and Entrepreneurship,B.Sc. (Life Science ) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,"Nutrition, Life style diseases and their management",B.Sc. (Bio-Technology) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,Wine Technology,B.Sc. (Bio-Technology) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,Open-Source Technologies (OE),B.Sc. (Computer Science) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,Web Designing (OE),B.Sc. (Computer Science) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,IT_Fundamentals of Computers,B.Sc. (Information Technology) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,IT_Google Workspace,B.Sc. (Information Technology) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,Introduction to Botany  ,B.Sc. (Bio-analytical Science) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,Plant physiology ,B.Sc. (Bio-analytical Science) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,DS_Excel for Data Analytics,B.Sc. (Data Science) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,OE,,DS_Database Management System,B.Sc. (Data Science) ,2,3
,B.Sc. (Bioanalytical Sciences),1,,VSC,,Lab Safety - 1,,2,4
,B.Sc. (Bioanalytical Sciences),1,,SEC,,Pharmacognosy,,2,4
,B.Sc. (Bioanalytical Sciences),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.Sc. (Bioanalytical Sciences),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.Sc. (Bioanalytical Sciences),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.Sc. (Bioanalytical Sciences),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.Sc. (Bioanalytical Sciences),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.Sc. (Bioanalytical Sciences),1,,VEC ,,Indian Constitution,,2,5
,B.Sc. (Bioanalytical Sciences),1,,VEC ,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.Sc. (Bioanalytical Sciences),1,,VEC ,,Law related to Intellectual Property Rights,,2,5
,B.Sc. (Bioanalytical Sciences),1,,VEC ,,Fundamental of People’s Skills,,2,5
,B.Sc. (Bioanalytical Sciences),1,,VEC ,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.Sc. (Bioanalytical Sciences),1,,IKS,,Indian Knowledge System,,2,5
,B.Sc. (Bioanalytical Sciences),1,,CC,,Introduction to Cultural Activities,,2,6
,B.Sc. (Life Sciences),1,,Major 1,,"Evolution, Genetics and Ecology",B.Sc. (Life Science ) ,4,1
,B.Sc. (Life Sciences),1,,Major 2,,Practical 1,B.Sc. (Life Science ) ,2,1
,B.Sc. (Life Sciences),1,,OE,,Wonders of Physics - I,B.Sc. (Physics) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Wonders of Physics - II,B.Sc. (Physics) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Chemistry in Daily Life,B.Sc. (Chemistry) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Medicines in Every Day Life,B.Sc. (Chemistry) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Quantitative Techniques – I (OE) ,B.Sc. (Mathematics) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Logic and Data Interpretation - I (OE) ,B.Sc. (Mathematics) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Financial Mathematics – I (OE) ,B.Sc. (Mathematics) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Introduction to Basic Statistics-I,B.Sc. (Statistics) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Introduction to Social Statistics,B.Sc. (Statistics) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Introduction to Business Statistics-I,B.Sc. (Statistics) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Optimization Techniques-I,B.Sc. (Statistics) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Organic farming and Bio fertilizers (OE),B.Sc. (Botany) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Plants in Everyday Life : A Botanical Exploration (OE),B.Sc. (Botany) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Blood and Blood disorders,B.Sc. (Bio-Chemistry ) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Basics of food and nutrition,B.Sc. (Bio-Chemistry ) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Amazing Animals,B.Sc. (Zoology) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Wildlife documentation,B.Sc. (Zoology) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Microbes at Work,B.Sc. (Microbiology) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Model Organisms in Biology,B.Sc. (Life Science ) ,2,3
,B.Sc. (Life Sciences),1,,OE,,IPR and Entrepreneurship,B.Sc. (Life Science ) ,2,3
,B.Sc. (Life Sciences),1,,OE,,"Nutrition, Life style diseases and their management",B.Sc. (Bio-Technology) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Wine Technology,B.Sc. (Bio-Technology) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Open-Source Technologies (OE),B.Sc. (Computer Science) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Web Designing (OE),B.Sc. (Computer Science) ,2,3
,B.Sc. (Life Sciences),1,,OE,,IT_Fundamentals of Computers,B.Sc. (Information Technology) ,2,3
,B.Sc. (Life Sciences),1,,OE,,IT_Google Workspace,B.Sc. (Information Technology) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Introduction to Botany  ,B.Sc. (Bio-analytical Science) ,2,3
,B.Sc. (Life Sciences),1,,OE,,Plant physiology ,B.Sc. (Bio-analytical Science) ,2,3
,B.Sc. (Life Sciences),1,,OE,,DS_Excel for Data Analytics,B.Sc. (Data Science) ,2,3
,B.Sc. (Life Sciences),1,,OE,,DS_Database Management System,B.Sc. (Data Science) ,2,3
,B.Sc. (Life Sciences),1,,VSC,,Basic and Advanced Microscopy,,2,4
,B.Sc. (Life Sciences),1,,VSC,,Scientific Communication ,,2,4
,B.Sc. (Life Sciences),1,,SEC,,Introduction to microscopic techniques,,2,4
,B.Sc. (Life Sciences),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.Sc. (Life Sciences),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.Sc. (Life Sciences),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.Sc. (Life Sciences),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.Sc. (Life Sciences),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.Sc. (Life Sciences),1,,VEC ,,Indian Constitution,,2,5
,B.Sc. (Life Sciences),1,,VEC ,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.Sc. (Life Sciences),1,,VEC ,,Law related to Intellectual Property Rights,,2,5
,B.Sc. (Life Sciences),1,,VEC ,,Fundamental of People’s Skills,,2,5
,B.Sc. (Life Sciences),1,,VEC ,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.Sc. (Life Sciences),1,,IKS,,Indian Knowledge System,,2,5
,B.Sc. (Life Sciences),1,,CC,,Introduction to Cultural Activities,,2,6
,B.A. B.Sc. (Statistics),1,,Major 1,,Fundamentals of Statistics-I,B.Sc. (Statistics) ,2,1
,B.A. B.Sc. (Statistics),1,,Major 2,,Statistical Methods-I,B.Sc. (Statistics) ,2,1
,B.A. B.Sc. (Statistics),1,,Major 3,,Practical-I,B.Sc. (Statistics) ,2,1
,B.A. B.Sc. (Statistics),1,,OE,,Wonders of Physics - I,B.Sc. (Physics) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Wonders of Physics - II,B.Sc. (Physics) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Chemistry in Daily Life,B.Sc. (Chemistry) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Medicines in Every Day Life,B.Sc. (Chemistry) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Quantitative Techniques – I (OE) ,B.Sc. (Mathematics) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Logic and Data Interpretation - I (OE) ,B.Sc. (Mathematics) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Financial Mathematics – I (OE) ,B.Sc. (Mathematics) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Introduction to Basic Statistics-I,B.Sc. (Statistics) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Introduction to Social Statistics,B.Sc. (Statistics) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Introduction to Business Statistics-I,B.Sc. (Statistics) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Optimization Techniques-I,B.Sc. (Statistics) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Organic farming and Bio fertilizers (OE),B.Sc. (Botany) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Plants in Everyday Life : A Botanical Exploration (OE),B.Sc. (Botany) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Blood and Blood disorders,B.Sc. (Bio-Chemistry ) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Basics of food and nutrition,B.Sc. (Bio-Chemistry ) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Amazing Animals,B.Sc. (Zoology) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Wildlife documentation,B.Sc. (Zoology) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Microbes at Work,B.Sc. (Microbiology) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Model Organisms in Biology,B.Sc. (Life Science ) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,IPR and Entrepreneurship,B.Sc. (Life Science ) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,"Nutrition, Life style diseases and their management",B.Sc. (Bio-Technology) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Wine Technology,B.Sc. (Bio-Technology) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Open-Source Technologies (OE),B.Sc. (Computer Science) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Web Designing (OE),B.Sc. (Computer Science) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,IT_Fundamentals of Computers,B.Sc. (Information Technology) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,IT_Google Workspace,B.Sc. (Information Technology) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Introduction to Botany  ,B.Sc. (Bio-analytical Science) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,Plant physiology ,B.Sc. (Bio-analytical Science) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,DS_Excel for Data Analytics,B.Sc. (Data Science) ,2,3
,B.A. B.Sc. (Statistics),1,,OE,,DS_Database Management System,B.Sc. (Data Science) ,2,3
,B.A. B.Sc. (Statistics),1,,VSC,,Data Analysis using EXCEL,,2,4
,B.A. B.Sc. (Statistics),1,,SEC,,Statistical Analysis using Microsoft SQL-I,,2,4
,B.A. B.Sc. (Statistics),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.A. B.Sc. (Statistics),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.A. B.Sc. (Statistics),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.A. B.Sc. (Statistics),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.A. B.Sc. (Statistics),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.A. B.Sc. (Statistics),1,,VEC,,Indian Constitution,English,2,5
,B.A. B.Sc. (Statistics),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.A. B.Sc. (Statistics),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.A. B.Sc. (Statistics),1,,VEC,,Fundamental of People’s Skills,,2,5
,B.A. B.Sc. (Statistics),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.A. B.Sc. (Statistics),1,,IKS,,Indian Knowledge System,,2,5
,B.A. B.Sc. (Statistics),1,,CC,,Introduction to Cultural Activities,,2,6
,B.Sc. (Botany),1,,Major 1,,Plant Diversity and Human Welfare I,B.Sc. (Botany) ,2,1
,B.Sc. (Botany),1,,Major 2,,Forms and Functions in Plant Science I,B.Sc. (Botany) ,2,1
,B.Sc. (Botany),1,,Major 3,,Practical 1,B.Sc. (Botany) ,2,1
,B.Sc. (Botany),1,,OE,,Wonders of Physics - I,B.Sc. (Physics) ,2,3
,B.Sc. (Botany),1,,OE,,Wonders of Physics - II,B.Sc. (Physics) ,2,3
,B.Sc. (Botany),1,,OE,,Chemistry in Daily Life,B.Sc. (Chemistry) ,2,3
,B.Sc. (Botany),1,,OE,,Medicines in Every Day Life,B.Sc. (Chemistry) ,2,3
,B.Sc. (Botany),1,,OE,,Quantitative Techniques – I (OE) ,B.Sc. (Mathematics) ,2,3
,B.Sc. (Botany),1,,OE,,Logic and Data Interpretation - I (OE) ,B.Sc. (Mathematics) ,2,3
,B.Sc. (Botany),1,,OE,,Financial Mathematics – I (OE) ,B.Sc. (Mathematics) ,2,3
,B.Sc. (Botany),1,,OE,,Introduction to Basic Statistics-I,B.Sc. (Statistics) ,2,3
,B.Sc. (Botany),1,,OE,,Introduction to Social Statistics,B.Sc. (Statistics) ,2,3
,B.Sc. (Botany),1,,OE,,Introduction to Business Statistics-I,B.Sc. (Statistics) ,2,3
,B.Sc. (Botany),1,,OE,,Optimization Techniques-I,B.Sc. (Statistics) ,2,3
,B.Sc. (Botany),1,,OE,,Organic farming and Bio fertilizers (OE),B.Sc. (Botany) ,2,3
,B.Sc. (Botany),1,,OE,,Plants in Everyday Life : A Botanical Exploration (OE),B.Sc. (Botany) ,2,3
,B.Sc. (Botany),1,,OE,,Blood and Blood disorders,B.Sc. (Bio-Chemistry ) ,2,3
,B.Sc. (Botany),1,,OE,,Basics of food and nutrition,B.Sc. (Bio-Chemistry ) ,2,3
,B.Sc. (Botany),1,,OE,,Amazing Animals,B.Sc. (Zoology) ,2,3
,B.Sc. (Botany),1,,OE,,Wildlife documentation,B.Sc. (Zoology) ,2,3
,B.Sc. (Botany),1,,OE,,Microbes at Work,B.Sc. (Microbiology) ,2,3
,B.Sc. (Botany),1,,OE,,Model Organisms in Biology,B.Sc. (Life Science ) ,2,3
,B.Sc. (Botany),1,,OE,,IPR and Entrepreneurship,B.Sc. (Life Science ) ,2,3
,B.Sc. (Botany),1,,OE,,"Nutrition, Life style diseases and their management",B.Sc. (Bio-Technology) ,2,3
,B.Sc. (Botany),1,,OE,,Wine Technology,B.Sc. (Bio-Technology) ,2,3
,B.Sc. (Botany),1,,OE,,Open-Source Technologies (OE),B.Sc. (Computer Science) ,2,3
,B.Sc. (Botany),1,,OE,,Web Designing (OE),B.Sc. (Computer Science) ,2,3
,B.Sc. (Botany),1,,OE,,IT_Fundamentals of Computers,B.Sc. (Information Technology) ,2,3
,B.Sc. (Botany),1,,OE,,IT_Google Workspace,B.Sc. (Information Technology) ,2,3
,B.Sc. (Botany),1,,OE,,Introduction to Botany  ,B.Sc. (Bio-analytical Science) ,2,3
,B.Sc. (Botany),1,,OE,,Plant physiology ,B.Sc. (Bio-analytical Science) ,2,3
,B.Sc. (Botany),1,,OE,,DS_Excel for Data Analytics,B.Sc. (Data Science) ,2,3
,B.Sc. (Botany),1,,OE,,DS_Database Management System,B.Sc. (Data Science) ,2,3
,B.Sc. (Botany),1,,VSC,,One Entrepreneurial Botany,,2,4
,B.Sc. (Botany),1,,VSC,,Indoor Gardening,,2,4
,B.Sc. (Botany),1,,VSC,,Gardening and Management,,2,4
,B.Sc. (Botany),1,,VSC,,Ayurvedic Aahar,,2,4
,B.Sc. (Botany),1,,SEC,,,,2,4
,B.Sc. (Botany),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.Sc. (Botany),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.Sc. (Botany),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.Sc. (Botany),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.Sc. (Botany),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.Sc. (Botany),1,,VEC,,Indian Constitution,,2,5
,B.Sc. (Botany),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.Sc. (Botany),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.Sc. (Botany),1,,VEC,,Fundamental of People’s Skills,,2,5
,B.Sc. (Botany),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.Sc. (Botany),1,,IKS,,Indian Knowledge System,,2,5
,B.Sc. (Botany),1,,CC,,Introduction to Cultural Activities,,2,6
1151061.0,B.Sc. (Computer Science),1,,Major 1,,Digital Systems & Architecture ,B.Sc. (Computer Science) ,2,1
1151061.0,B.Sc. (Computer Science),1,,Major 2,,Fundamentals of Database Systems ,B.Sc. (Computer Science) ,2,1
1151061.0,B.Sc. (Computer Science),1,,Major 3,,Practical 1 ,B.Sc. (Computer Science) ,2,1
1151061.0,B.Sc. (Computer Science),1,,OE,,Wonders of Physics - I,B.Sc. (Physics) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Wonders of Physics - II,B.Sc. (Physics) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Chemistry in Daily Life,B.Sc. (Chemistry) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Medicines in Every Day Life,B.Sc. (Chemistry) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Quantitative Techniques – I (OE) ,B.Sc. (Mathematics) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Logic and Data Interpretation - I (OE) ,B.Sc. (Mathematics) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Financial Mathematics – I (OE) ,B.Sc. (Mathematics) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Introduction to Basic Statistics-I,B.Sc. (Statistics) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Introduction to Social Statistics,B.Sc. (Statistics) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Introduction to Business Statistics-I,B.Sc. (Statistics) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Optimization Techniques-I,B.Sc. (Statistics) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Organic farming and Bio fertilizers (OE),B.Sc. (Botany) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Plants in Everyday Life : A Botanical Exploration (OE),B.Sc. (Botany) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Blood and Blood disorders,B.Sc. (Bio-Chemistry ) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Basics of food and nutrition,B.Sc. (Bio-Chemistry ) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Amazing Animals,B.Sc. (Zoology) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Wildlife documentation,B.Sc. (Zoology) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Microbes at Work,B.Sc. (Microbiology) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Model Organisms in Biology,B.Sc. (Life Science ) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,IPR and Entrepreneurship,B.Sc. (Life Science ) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,"Nutrition, Life style diseases and their management",B.Sc. (Bio-Technology) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Wine Technology,B.Sc. (Bio-Technology) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Open-Source Technologies (OE),B.Sc. (Computer Science) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Web Designing (OE),B.Sc. (Computer Science) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,IT_Fundamentals of Computers,B.Sc. (Information Technology) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,IT_Google Workspace,B.Sc. (Information Technology) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Introduction to Botany  ,B.Sc. (Bio-analytical Science) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,Plant physiology ,B.Sc. (Bio-analytical Science) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,DS_Excel for Data Analytics,B.Sc. (Data Science) ,2,3
1151061.0,B.Sc. (Computer Science),1,,OE,,DS_Database Management System,B.Sc. (Data Science) ,2,3
1151061.0,B.Sc. (Computer Science),1,,VSC,,Introduction to Programming with Python,,2,4
1151061.0,B.Sc. (Computer Science),1,,SEC,,Statistics with R Programming,,2,4
1151061.0,B.Sc. (Computer Science),1,,SEC,,Linux Operating System,,2,4
1151061.0,B.Sc. (Computer Science),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
1151061.0,B.Sc. (Computer Science),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
1151061.0,B.Sc. (Computer Science),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
1151061.0,B.Sc. (Computer Science),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
1151061.0,B.Sc. (Computer Science),1,,AEC,,Communication Skills in English I (BA),English,2,5
1151061.0,B.Sc. (Computer Science),1,,VEC,,Indian Constitution,,2,5
1151061.0,B.Sc. (Computer Science),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
1151061.0,B.Sc. (Computer Science),1,,VEC,,Law related to Intellectual Property Rights,,2,5
1151061.0,B.Sc. (Computer Science),1,,VEC,,Fundamental of People’s Skills,,2,5
1151061.0,B.Sc. (Computer Science),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
1151061.0,B.Sc. (Computer Science),1,,IKS,,Indian Knowledge System,,2,5
1151061.0,B.Sc. (Computer Science),1,,CC,,Introduction to Cultural Activities,,2,6
,B.Sc. (Zoology),1,,Major 1,,Life Processes,B.Sc. (Zoology) ,2,1
,B.Sc. (Zoology),1,,Major 2,,Instrumentation and Laboratory Practices,B.Sc. (Zoology) ,2,1
,B.Sc. (Zoology),1,,Major 3,,Practical ,B.Sc. (Zoology) ,2,1
,B.Sc. (Zoology),1,,OE,,Wonders of Physics - I,B.Sc. (Physics) ,2,3
,B.Sc. (Zoology),1,,OE,,Wonders of Physics - II,B.Sc. (Physics) ,2,3
,B.Sc. (Zoology),1,,OE,,Chemistry in Daily Life,B.Sc. (Chemistry) ,2,3
,B.Sc. (Zoology),1,,OE,,Medicines in Every Day Life,B.Sc. (Chemistry) ,2,3
,B.Sc. (Zoology),1,,OE,,Quantitative Techniques – I (OE) ,B.Sc. (Mathematics) ,2,3
,B.Sc. (Zoology),1,,OE,,Logic and Data Interpretation - I (OE) ,B.Sc. (Mathematics) ,2,3
,B.Sc. (Zoology),1,,OE,,Financial Mathematics – I (OE) ,B.Sc. (Mathematics) ,2,3
,B.Sc. (Zoology),1,,OE,,Introduction to Basic Statistics-I,B.Sc. (Statistics) ,2,3
,B.Sc. (Zoology),1,,OE,,Introduction to Social Statistics,B.Sc. (Statistics) ,2,3
,B.Sc. (Zoology),1,,OE,,Introduction to Business Statistics-I,B.Sc. (Statistics) ,2,3
,B.Sc. (Zoology),1,,OE,,Optimization Techniques-I,B.Sc. (Statistics) ,2,3
,B.Sc. (Zoology),1,,OE,,Organic farming and Bio fertilizers (OE),B.Sc. (Botany) ,2,3
,B.Sc. (Zoology),1,,OE,,Plants in Everyday Life : A Botanical Exploration (OE),B.Sc. (Botany) ,2,3
,B.Sc. (Zoology),1,,OE,,Blood and Blood disorders,B.Sc. (Bio-Chemistry ) ,2,3
,B.Sc. (Zoology),1,,OE,,Basics of food and nutrition,B.Sc. (Bio-Chemistry ) ,2,3
,B.Sc. (Zoology),1,,OE,,Amazing Animals,B.Sc. (Zoology) ,2,3
,B.Sc. (Zoology),1,,OE,,Wildlife documentation,B.Sc. (Zoology) ,2,3
,B.Sc. (Zoology),1,,OE,,Microbes at Work,B.Sc. (Microbiology) ,2,3
,B.Sc. (Zoology),1,,OE,,Model Organisms in Biology,B.Sc. (Life Science ) ,2,3
,B.Sc. (Zoology),1,,OE,,IPR and Entrepreneurship,B.Sc. (Life Science ) ,2,3
,B.Sc. (Zoology),1,,OE,,"Nutrition, Life style diseases and their management",B.Sc. (Bio-Technology) ,2,3
,B.Sc. (Zoology),1,,OE,,Wine Technology,B.Sc. (Bio-Technology) ,2,3
,B.Sc. (Zoology),1,,OE,,Open-Source Technologies (OE),B.Sc. (Computer Science) ,2,3
,B.Sc. (Zoology),1,,OE,,Web Designing (OE),B.Sc. (Computer Science) ,2,3
,B.Sc. (Zoology),1,,OE,,IT_Fundamentals of Computers,B.Sc. (Information Technology) ,2,3
,B.Sc. (Zoology),1,,OE,,IT_Google Workspace,B.Sc. (Information Technology) ,2,3
,B.Sc. (Zoology),1,,OE,,Introduction to Botany  ,B.Sc. (Bio-analytical Science) ,2,3
,B.Sc. (Zoology),1,,OE,,Plant physiology ,B.Sc. (Bio-analytical Science) ,2,3
,B.Sc. (Zoology),1,,OE,,DS_Excel for Data Analytics,B.Sc. (Data Science) ,2,3
,B.Sc. (Zoology),1,,OE,,DS_Database Management System,B.Sc. (Data Science) ,2,3
,B.Sc. (Zoology),1,,VSC,,Ornamental fish Breeding and maintenance,,2,4
,B.Sc. (Zoology),1,,VSC,,Pet rearing and care.,,2,4
,B.Sc. (Zoology),1,,SEC,,Aquarium Management,,2,4
,B.Sc. (Zoology),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.Sc. (Zoology),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.Sc. (Zoology),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.Sc. (Zoology),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.Sc. (Zoology),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.Sc. (Zoology),1,,VEC,,Indian Constitution,,2,5
,B.Sc. (Zoology),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.Sc. (Zoology),1,,VEC,,Law related to Intellectual Property Rights,,2,5
